colonne,min_fin_fenetre,id_joueur,date_match,moment,mean,std,skewness,kurtosis,RMS,IQR,Q10,Q25,median,Q75,Q90,prop_sup_seuil
GYRO X,5,joueur_65,match_20230305,MT1,-5.39707,33.9025,-0.141683,6.33113,34.3294,104.419,-40.5586,-19.4484,-5.77435,9.04413,29.7434,
GYRO Y,5,joueur_65,match_20230305,MT1,-3.45653,69.4,0.180886,0.673787,69.4861,230.481,-89.0949,-46.3307,-5.16428,37.6732,87.2028,
GYRO Z,5,joueur_65,match_20230305,MT1,4.14014,57.6465,0.141929,2.41716,57.795,187.248,-62.959,-24.6233,2.58218,32.1922,72.6999,
NormeGradAcc,5,joueur_65,match_20230305,MT1,0.0531781,0.0483462,1.07416,0.496424,0.0718698,0.150911,0.00436303,0.0137538,0.0388481,0.0805259,0.127599,0.25357142857142856
NormeGradGyro,5,joueur_65,match_20230305,MT1,4.29001,3.87895,1.82044,5.24935,5.78364,11.3454,0.663658,1.43402,3.14795,6.11197,9.25716,
ACC X,10,joueur_65,match_20230305,MT1,-0.0342869,0.298616,-0.603002,5.45294,0.300578,0.872526,-0.353957,-0.198932,-0.0268666,0.137605,0.289593,
ACC Y,10,joueur_65,match_20230305,MT1,-0.846933,0.670751,-0.266023,0.849641,1.08037,2.56696,-1.73115,-1.0914,-0.855703,-0.58499,0.0940538,
ACC Z,10,joueur_65,match_20230305,MT1,-0.554446,0.371176,-0.886072,1.634,0.66722,1.22554,-1.0686,-0.750845,-0.462132,-0.333045,-0.175365,
GYRO X,10,joueur_65,match_20230305,MT1,-5.17619,31.5637,-0.0895672,5.9982,31.9853,98.7746,-37.6229,-19.4128,-5.70199,8.91433,29.3727,
GYRO Y,10,joueur_65,match_20230305,MT1,-4.11178,64.6086,0.0817208,1.20116,64.7393,217.706,-82.8462,-39.6216,-6.12292,29.4462,82.1141,
GYRO Z,10,joueur_65,match_20230305,MT1,3.06857,51.4842,-0.0776264,2.74601,51.5756,171.978,-57.0391,-21.3398,2.85432,27.686,64.323,
NormeGradAcc,10,joueur_65,match_20230305,MT1,0.0474894,0.0464657,1.23633,0.973131,0.0664402,0.147305,0.00302461,0.0105238,0.031673,0.0700581,0.119104,0.21319327731092436
NormeGradGyro,10,joueur_65,match_20230305,MT1,3.82153,3.57679,1.83716,4.93017,5.23426,10.4161,0.526537,1.25694,2.67225,5.46241,8.47114,
ACC X,15,joueur_65,match_20230305,MT1,-0.0431853,0.284417,-0.393467,5.91242,0.287677,0.827431,-0.357319,-0.213768,-0.0325904,0.132998,0.271265,
ACC Y,15,joueur_65,match_20230305,MT1,-0.844652,0.640818,-0.157474,0.450138,1.06023,2.41846,-1.72688,-1.10784,-0.860693,-0.573314,0.0732388,
ACC Z,15,joueur_65,match_20230305,MT1,-0.554512,0.378598,-0.883841,1.60523,0.671431,1.24214,-1.0944,-0.76115,-0.461279,-0.321075,-0.152842,
GYRO X,15,joueur_65,match_20230305,MT1,-5.00901,32.6437,-0.0406976,4.79923,33.0257,103.815,-41.2436,-20.2927,-5.25063,9.97436,31.4342,
GYRO Y,15,joueur_65,match_20230305,MT1,-3.83865,66.5042,0.115914,0.822847,66.6149,220.521,-88.6523,-43.6558,-5.19335,34.5481,82.6814,
GYRO Z,15,joueur_65,match_20230305,MT1,3.18223,51.7959,-0.109038,2.65866,51.8936,172.082,-58.8169,-23.4193,2.99085,29.385,64.4643,
NormeGradAcc,15,joueur_65,match_20230305,MT1,0.0462035,0.0428342,1.17985,0.813319,0.0630042,0.137407,0.00381316,0.0117413,0.0329912,0.0670703,0.111681,0.1946078431372549
NormeGradGyro,15,joueur_65,match_20230305,MT1,4.03057,3.58707,1.83714,5.34942,5.39561,10.229,0.632509,1.42234,2.98519,5.79384,8.54434,
ACC X,20,joueur_65,match_20230305,MT1,-0.0403792,0.305259,-0.264362,5.39947,0.307918,0.865386,-0.3622,-0.212895,-0.0334061,0.152315,0.282033,
ACC Y,20,joueur_65,match_20230305,MT1,-0.805966,0.604411,-0.039558,0.702684,1.00742,2.28788,-1.55993,-1.07243,-0.834127,-0.564301,0.0677595,
ACC Z,20,joueur_65,match_20230305,MT1,-0.579304,0.375745,-1.0221,2.51242,0.690491,1.22383,-1.0834,-0.776343,-0.501398,-0.348395,-0.189384,
GYRO X,20,joueur_65,match_20230305,MT1,-5.32283,36.2225,0.230495,5.63671,36.6115,111.826,-42.5725,-22.2221,-6.20292,10.3034,32.7999,
GYRO Y,20,joueur_65,match_20230305,MT1,-6.79727,63.7405,0.277499,0.885178,64.1019,208.962,-85.785,-47.1429,-8.47799,30.4244,75.3869,
GYRO Z,20,joueur_65,match_20230305,MT1,0.947321,52.7287,-0.0462084,3.60014,52.7372,172.433,-57.9527,-24.3948,0.425025,26.793,60.4055,
NormeGradAcc,20,joueur_65,match_20230305,MT1,0.0428042,0.0409175,1.42925,2.01717,0.0592152,0.128631,0.00547978,0.0114375,0.0277018,0.0618294,0.103651,0.1708403361344538
NormeGradGyro,20,joueur_65,match_20230305,MT1,3.94214,3.66445,2.28929,7.73926,5.38225,10.1103,0.873789,1.4624,2.70922,5.33882,8.33425,
ACC X,25,joueur_65,match_20230305,MT1,-0.0528437,0.336295,0.248591,11.4495,0.340421,0.942786,-0.380128,-0.222374,-0.0456,0.123896,0.266676,
ACC Y,25,joueur_65,match_20230305,MT1,-0.775179,0.604462,0.111291,1.37567,0.982994,2.22801,-1.47593,-1.03421,-0.817474,-0.56662,0.106198,
ACC Z,25,joueur_65,match_20230305,MT1,-0.577116,0.392546,-0.687864,2.70138,0.697965,1.26144,-1.07838,-0.785804,-0.506378,-0.348014,-0.181523,
GYRO X,25,joueur_65,match_20230305,MT1,-5.06885,39.1503,-0.203624,9.20545,39.477,122.304,-43.4744,-20.3813,-4.81578,10.4643,33.7369,
GYRO Y,25,joueur_65,match_20230305,MT1,-6.41465,66.5437,-0.147578,5.17813,66.8521,218.544,-85.7825,-41.648,-6.99136,26.7767,70.4319,
GYRO Z,25,joueur_65,match_20230305,MT1,1.41607,55.2801,0.154313,9.34138,55.2983,175.314,-58.5296,-22.3271,3.25329,26.4021,56.7923,
NormeGradAcc,25,joueur_65,match_20230305,MT1,0.0417029,0.0432902,1.74365,4.22734,0.0601097,0.130996,0.00451526,0.0100705,0.0247651,0.0602343,0.106575,0.17326330532212886
NormeGradGyro,25,joueur_65,match_20230305,MT1,4.0705,4.43567,3.38816,25.3127,6.02031,11.8794,0.712693,1.26134,2.39683,5.61086,9.42963,
ACC X,30,joueur_65,match_20230305,MT1,-0.0363327,0.256928,-0.121479,4.70746,0.259484,0.759111,-0.322182,-0.180871,-0.0274402,0.107485,0.239828,
ACC Y,30,joueur_65,match_20230305,MT1,-0.847278,0.505369,0.0212725,2.17983,0.986548,1.95175,-1.3666,-1.00039,-0.878831,-0.702735,-0.201365,
ACC Z,30,joueur_65,match_20230305,MT1,-0.550017,0.326693,-1.28081,3.40389,0.639724,1.08754,-0.995062,-0.673231,-0.482497,-0.366089,-0.235935,
GYRO X,30,joueur_65,match_20230305,MT1,-6.13257,30.3108,-0.155872,7.01406,30.925,92.7305,-36.0274,-19.1501,-6.51706,6.50361,25.2727,
GYRO Y,30,joueur_65,match_20230305,MT1,-6.00957,56.1221,-0.0166576,1.68857,56.4429,191.071,-75.1511,-33.6172,-5.19258,21.7418,59.9925,
GYRO Z,30,joueur_65,match_20230305,MT1,1.05347,44.719,-0.265333,3.9159,44.7314,149.74,-46.7475,-16.4796,2.50675,21.1907,47.6567,
NormeGradAcc,30,joueur_65,match_20230305,MT1,0.033245,0.0375173,1.69346,2.8043,0.0501276,0.116056,0.00189295,0.00629083,0.0189498,0.0480645,0.0880198,0.12204481792717087
NormeGradGyro,30,joueur_65,match_20230305,MT1,3.12817,3.18579,1.98232,5.47904,4.46483,9.37697,0.375967,0.960013,1.98478,4.31984,7.50601,
ACC X,35,joueur_65,match_20230305,MT1,-0.0337394,0.263719,-0.361216,6.2264,0.265869,0.7584,-0.316302,-0.174041,-0.0222259,0.122217,0.243466,
ACC Y,35,joueur_65,match_20230305,MT1,-0.855397,0.538926,-0.0783151,1.81772,1.01101,2.1545,-1.43948,-0.998734,-0.877276,-0.708342,-0.128677,
ACC Z,35,joueur_65,match_20230305,MT1,-0.539044,0.325872,-1.07931,2.7932,0.62989,1.10677,-0.981213,-0.668047,-0.467576,-0.357749,-0.228294,
GYRO X,35,joueur_65,match_20230305,MT1,-5.1627,30.018,-0.190267,6.29567,30.4587,94.8237,-33.7452,-16.3692,-5.73307,5.86413,24.2667,
GYRO Y,35,joueur_65,match_20230305,MT1,-1.27558,58.5326,0.164998,1.8676,58.5465,202.823,-71.0393,-30.0209,-3.78637,25.637,72.879,
GYRO Z,35,joueur_65,match_20230305,MT1,5.30328,45.2507,-0.122627,3.14382,45.5604,157.603,-41.4886,-13.5075,4.22138,24.6607,56.0049,
NormeGradAcc,35,joueur_65,match_20230305,MT1,0.0349746,0.0401888,1.5792,1.96138,0.0532763,0.124925,0.00223325,0.00582351,0.0186997,0.0522785,0.0962448,0.14397759103641455
NormeGradGyro,35,joueur_65,match_20230305,MT1,3.17755,3.35575,1.8528,4.22491,4.62146,9.79425,0.423844,0.888095,1.77121,4.57586,7.94664,
ACC X,40,joueur_65,match_20230305,MT1,-0.0515166,0.308191,-0.488319,8.09361,0.312467,0.852947,-0.35779,-0.199965,-0.044214,0.127729,0.249439,
ACC Y,40,joueur_65,match_20230305,MT1,-0.830021,0.521567,-0.0931494,2.61285,0.980289,2.00756,-1.36021,-1.01521,-0.84683,-0.670354,-0.159785,
ACC Z,40,joueur_65,match_20230305,MT1,-0.561539,0.357552,-0.98725,3.04345,0.66571,1.17304,-1.02739,-0.727353,-0.491509,-0.354775,-0.212908,
GYRO X,40,joueur_65,match_20230305,MT1,-5.23257,38.5761,-0.118264,10.0436,38.9294,109.977,-36.8352,-18.5061,-5.13547,7.92209,27.6261,
GYRO Y,40,joueur_65,match_20230305,MT1,-7.36283,63.5896,0.0587721,3.27629,64.0144,208.545,-81.8063,-40.4166,-6.17515,22.9797,65.2122,
GYRO Z,40,joueur_65,match_20230305,MT1,1.56241,52.2985,-0.174433,6.15389,52.3218,168.079,-48.6027,-19.963,1.91743,21.5476,53.7585,
NormeGradAcc,40,joueur_65,match_20230305,MT1,0.037584,0.0415718,1.89763,5.27992,0.0560425,0.127528,0.00324826,0.00796197,0.0218632,0.0534516,0.0995619,0.14747899159663866
NormeGradGyro,40,joueur_65,match_20230305,MT1,3.82007,4.61997,2.76272,10.2888,5.99475,12.5569,0.590981,1.07764,2.04537,4.78521,9.30566,
ACC X,45,joueur_65,match_20230305,MT1,-0.0437396,0.301653,-0.846436,9.88063,0.304807,0.794578,-0.327557,-0.192748,-0.0409536,0.125104,0.254247,
ACC Y,45,joueur_65,match_20230305,MT1,-0.829851,0.566031,-0.0099078,1.86639,1.00451,2.18681,-1.48169,-1.02104,-0.846784,-0.671889,-0.028978,
ACC Z,45,joueur_65,match_20230305,MT1,-0.561908,0.346552,-1.06574,3.05225,0.660181,1.12993,-1.01489,-0.731315,-0.487635,-0.349945,-0.225493,
GYRO X,45,joueur_65,match_20230305,MT1,-5.3746,34.1348,0.0950384,7.01327,34.5553,106.617,-39.3348,-18.716,-5.55103,7.77566,27.546,
GYRO Y,45,joueur_65,match_20230305,MT1,-6.56321,60.1626,-0.0856499,1.64797,60.5196,202.597,-80.352,-37.6529,-5.70839,24.1461,65.8454,
GYRO Z,45,joueur_65,match_20230305,MT1,1.28764,49.6162,-0.158077,4.63643,49.6329,164.712,-54.3831,-19.1579,2.58129,23.5542,52.3274,
NormeGradAcc,45,joueur_65,match_20230305,MT1,0.0378813,0.040472,1.60241,2.66355,0.0554344,0.125443,0.00308409,0.0077545,0.0222942,0.0566272,0.0980239,0.14628851540616247
NormeGradGyro,45,joueur_65,match_20230305,MT1,3.51833,3.49994,1.9439,5.63132,4.96269,9.96234,0.566671,1.09131,2.12095,5.07628,8.39637,
ACC X,5,joueur_65,match_20230305,MT2,-0.0307887,0.251625,-0.243609,4.37199,0.253501,0.753767,-0.301111,-0.176421,-0.0167545,0.123716,0.259794,
ACC Y,5,joueur_65,match_20230305,MT2,-0.861788,0.580903,-0.257102,2.41382,1.03929,2.28286,-1.56069,-1.00472,-0.895992,-0.685995,-0.057617,
ACC Z,5,joueur_65,match_20230305,MT2,-0.524388,0.331529,-1.11522,2.2453,0.620398,1.11229,-0.99735,-0.671736,-0.430956,-0.333209,-0.207082,
GYRO X,5,joueur_65,match_20230305,MT2,-5.6213,29.3229,0.0321431,5.03177,29.8568,95.7788,-37.0227,-18.469,-5.68669,6.31647,26.9198,
GYRO Y,5,joueur_65,match_20230305,MT2,-7.59976,57.3477,0.0894302,1.37343,57.849,199.965,-80.685,-38.011,-6.03924,21.0128,62.1844,
GYRO Z,5,joueur_65,match_20230305,MT2,0.291019,44.6157,-0.309941,2.72601,44.6167,155.275,-51.9637,-18.0061,2.17472,21.5635,48.7496,
NormeGradAcc,5,joueur_65,match_20230305,MT2,0.037457,0.0424225,1.63842,3.78918,0.0565924,0.130668,0.00120552,0.00545738,0.0207847,0.0561546,0.101608,0.15757703081232494
NormeGradGyro,5,joueur_65,match_20230305,MT2,3.34739,3.32212,1.51009,2.73034,4.71609,9.70473,0.298327,0.86689,2.05008,5.14949,8.12373,
ACC X,10,joueur_65,match_20230305,MT2,-0.0382576,0.29625,-0.0192874,4.7775,0.29871,0.879393,-0.364299,-0.207823,-0.0331296,0.144697,0.2822,
ACC Y,10,joueur_65,match_20230305,MT2,-0.839775,0.630039,-0.196746,0.631127,1.04984,2.35212,-1.69357,-1.12895,-0.826741,-0.572011,0.0548109,
ACC Z,10,joueur_65,match_20230305,MT2,-0.559482,0.379808,-0.726526,1.15446,0.67622,1.25227,-1.08245,-0.777627,-0.480746,-0.317994,-0.159675,
GYRO X,10,joueur_65,match_20230305,MT2,-4.57943,36.509,0.556849,7.2303,36.795,113.348,-43.3576,-22.0113,-4.0636,11.3112,33.4457,
GYRO Y,10,joueur_65,match_20230305,MT2,-6.83029,67.078,0.143295,1.04311,67.4248,227.242,-91.7018,-45.6811,-7.38095,29.4868,79.9053,
GYRO Z,10,joueur_65,match_20230305,MT2,0.637598,56.0773,-0.0954719,2.47713,56.081,189.666,-65.9198,-26.3196,1.34457,28.3403,65.5267,
NormeGradAcc,10,joueur_65,match_20230305,MT2,0.0477904,0.0429429,1.27294,1.4237,0.0642496,0.135331,0.00596102,0.0146415,0.0337816,0.0691776,0.113318,0.2057843137254902
NormeGradGyro,10,joueur_65,match_20230305,MT2,4.35684,3.75061,1.66684,4.07637,5.74884,10.8324,0.886678,1.51344,3.14815,6.26228,9.31795,
ACC X,15,joueur_65,match_20230305,MT2,-0.0426218,0.25913,-0.99223,5.9303,0.262612,0.772631,-0.31803,-0.160004,-0.0455898,0.0944087,0.242072,
ACC Y,15,joueur_65,match_20230305,MT2,-0.852866,0.52203,-0.00953351,1.85158,0.999948,2.06396,-1.38766,-0.965302,-0.911102,-0.721463,-0.139543,
ACC Z,15,joueur_65,match_20230305,MT2,-0.5356,0.337774,-1.19418,2.72077,0.633213,1.16259,-1.0198,-0.629371,-0.445105,-0.384814,-0.227002,
GYRO X,15,joueur_65,match_20230305,MT2,-4.82372,31.9425,-0.0172635,7.03355,32.3046,100.654,-35.8984,-15.9337,-5.39029,5.52509,27.1735,
GYRO Y,15,joueur_65,match_20230305,MT2,-4.53354,57.6141,0.00153375,2.72408,57.7922,201.325,-72.0099,-29.4736,-4.73309,18.9834,65.0097,
GYRO Z,15,joueur_65,match_20230305,MT2,2.38576,47.0575,-0.080707,3.64347,47.118,162.742,-48.0425,-13.3265,2.53762,19.1506,53.7895,
NormeGradAcc,15,joueur_65,match_20230305,MT2,0.0339795,0.0416502,1.53887,1.90729,0.0537527,0.12652,0.00075549,0.00282223,0.0154159,0.0533726,0.0973825,0.14554621848739496
NormeGradGyro,15,joueur_65,match_20230305,MT2,3.20677,3.69063,1.81306,3.748,4.88918,10.6235,0.176476,0.560276,1.72016,4.75979,8.41312,
ACC X,20,joueur_65,match_20230305,MT2,-0.041754,0.286021,-0.057729,4.05391,0.289053,0.819939,-0.357966,-0.216984,-0.0413239,0.146782,0.264995,
ACC Y,20,joueur_65,match_20230305,MT2,-0.829436,0.641431,-0.0648597,0.367937,1.04852,2.37391,-1.71913,-1.13592,-0.831542,-0.545964,0.11049,
ACC Z,20,joueur_65,match_20230305,MT2,-0.568166,0.373263,-1.13835,2.7191,0.679808,1.18178,-1.08466,-0.771407,-0.483283,-0.324943,-0.180994,
GYRO X,20,joueur_65,match_20230305,MT2,-4.98999,34.2311,-0.490502,6.81152,34.5929,110.557,-42.0491,-22.2789,-5.01778,11.5902,33.5267,
GYRO Y,20,joueur_65,match_20230305,MT2,-8.02735,64.1864,-0.11377,0.996986,64.6864,212.728,-89.0458,-47.7992,-6.62845,30.5073,74.2761,
GYRO Z,20,joueur_65,match_20230305,MT2,-0.710364,51.3144,-0.412979,2.50962,51.3193,171.059,-64.1041,-24.3046,1.75784,26.4942,57.2914,
NormeGradAcc,20,joueur_65,match_20230305,MT2,0.0462716,0.0406049,1.30627,1.69944,0.0615615,0.130468,0.00649215,0.0144015,0.0336889,0.065397,0.106574,0.18138655462184874
NormeGradGyro,20,joueur_65,match_20230305,MT2,4.06718,3.1673,1.55769,4.27622,5.15497,9.327,0.974725,1.64289,3.13989,5.7862,8.38185,
ACC X,25,joueur_65,match_20230305,MT2,-0.0216937,0.216389,-1.31786,15.4807,0.217473,0.624953,-0.258718,-0.139648,-0.000174412,0.086339,0.215435,
ACC Y,25,joueur_65,match_20230305,MT2,-0.871982,0.448802,0.0709584,3.36648,0.980702,1.76301,-1.25037,-0.961422,-0.90681,-0.776134,-0.427618,
ACC Z,25,joueur_65,match_20230305,MT2,-0.516349,0.271157,-1.6375,6.40141,0.583217,0.893156,-0.870071,-0.57233,-0.461726,-0.38639,-0.285098,
GYRO X,25,joueur_65,match_20230305,MT2,-5.39195,23.9414,-0.24654,10.0481,24.541,75.4006,-30.1181,-15.6528,-6.02537,4.15523,20.2361,
GYRO Y,25,joueur_65,match_20230305,MT2,-4.90361,47.8939,0.21702,3.13022,48.1443,166.699,-59.1327,-24.2961,-5.19527,12.3315,52.1469,
GYRO Z,25,joueur_65,match_20230305,MT2,2.84474,37.6418,1.10869,15.0555,37.7491,120.296,-33.7053,-10.1489,2.64267,14.7765,37.6204,
NormeGradAcc,25,joueur_65,match_20230305,MT2,0.0247345,0.0346206,2.1264,4.69778,0.0425486,0.102824,0.000772391,0.0024469,0.00947034,0.0314584,0.0720298,0.0850280112044818
NormeGradGyro,25,joueur_65,match_20230305,MT2,2.28165,2.70898,2.67164,14.2248,3.54182,7.86336,0.168061,0.514791,1.28439,2.96436,6.11847,
ACC X,30,joueur_65,match_20230305,MT2,-0.0416756,0.283179,-0.280588,4.21863,0.286229,0.836915,-0.355577,-0.209352,-0.0252311,0.125496,0.283705,
ACC Y,30,joueur_65,match_20230305,MT2,-0.814181,0.609832,0.0435201,1.35504,1.01724,2.27776,-1.6073,-1.03742,-0.863966,-0.566374,0.0588331,
ACC Z,30,joueur_65,match_20230305,MT2,-0.575202,0.367652,-1.01796,2.17187,0.682661,1.18825,-1.08848,-0.77182,-0.501367,-0.348167,-0.184039,
GYRO X,30,joueur_65,match_20230305,MT2,-5.4006,36.1149,-0.360248,18.0231,36.5165,111.403,-42.8205,-19.6909,-5.83603,9.39229,30.9507,
GYRO Y,30,joueur_65,match_20230305,MT2,-3.99626,62.5796,-0.104528,1.02418,62.707,217.293,-84.9208,-36.2723,-4.21622,30.8152,74.777,
GYRO Z,30,joueur_65,match_20230305,MT2,1.93728,53.3897,-0.0423513,4.21764,53.4248,179.822,-62.2371,-20.4401,2.93888,27.205,61.3491,
NormeGradAcc,30,joueur_65,match_20230305,MT2,0.042046,0.0411533,1.31577,1.69403,0.0588342,0.12978,0.00136086,0.00889914,0.029793,0.0617704,0.102546,0.16763305322128852
NormeGradGyro,30,joueur_65,match_20230305,MT2,3.79719,3.58162,2.21692,14.1091,5.21983,10.2605,0.338483,1.13081,2.66897,5.7399,8.58917,
ACC X,35,joueur_65,match_20230305,MT2,-0.0201459,0.249546,-0.548138,4.0982,0.250358,0.755612,-0.309939,-0.158317,0.00687174,0.117389,0.254215,
ACC Y,35,joueur_65,match_20230305,MT2,-0.857646,0.528171,-0.0322482,1.8178,1.00723,2.1145,-1.42178,-0.969843,-0.89986,-0.734037,-0.128923,
ACC Z,35,joueur_65,match_20230305,MT2,-0.534022,0.327004,-1.20402,3.18689,0.626188,1.13296,-0.985262,-0.640634,-0.462561,-0.371671,-0.229577,
GYRO X,35,joueur_65,match_20230305,MT2,-5.4156,29.9236,0.122861,9.72207,30.4097,93.6283,-33.5889,-14.9148,-5.7553,3.91855,23.3809,
GYRO Y,35,joueur_65,match_20230305,MT2,-5.17172,56.4657,0.0156409,1.84013,56.7021,197.263,-72.4994,-30.2439,-5.21041,18.7547,64.4847,
GYRO Z,35,joueur_65,match_20230305,MT2,1.69477,44.725,-0.251219,4.77331,44.7571,155.91,-45.3189,-12.3024,2.48608,17.4482,48.1636,
NormeGradAcc,35,joueur_65,match_20230305,MT2,0.0329631,0.040127,1.53969,1.79305,0.0519302,0.122915,0.000661782,0.0032388,0.0155683,0.0511899,0.0936892,0.13589635854341736
NormeGradGyro,35,joueur_65,match_20230305,MT2,3.04199,3.46292,1.8026,3.93527,4.60928,10.0293,0.14015,0.576728,1.65785,4.53921,8.02226,
ACC X,40,joueur_65,match_20230305,MT2,-0.0494894,0.274366,-0.812536,4.73234,0.278793,0.802907,-0.34467,-0.197482,-0.0179877,0.110939,0.240728,
ACC Y,40,joueur_65,match_20230305,MT2,-0.840942,0.541545,-0.0369818,1.3314,1.00023,2.1176,-1.48368,-1.03701,-0.85831,-0.6591,-0.11072,
ACC Z,40,joueur_65,match_20230305,MT2,-0.560685,0.342572,-0.966603,2.08556,0.657057,1.12428,-1.03406,-0.716477,-0.492628,-0.360042,-0.214936,
GYRO X,40,joueur_65,match_20230305,MT2,-5.35625,30.344,-0.368435,4.95216,30.8131,97.4863,-36.8671,-18.6924,-5.54862,7.80407,28.5264,
GYRO Y,40,joueur_65,match_20230305,MT2,-1.94347,61.1885,0.00595235,1.64834,61.2194,210.593,-74.9486,-32.3606,-3.46884,28.3314,74.6164,
GYRO Z,40,joueur_65,match_20230305,MT2,4.74124,48.6144,0.0680826,2.90444,48.845,166.198,-47.239,-16.3281,3.49671,24.7507,58.3684,
NormeGradAcc,40,joueur_65,match_20230305,MT2,0.0372895,0.0390672,1.51216,1.9154,0.0540069,0.124083,0.00295525,0.00822863,0.0229592,0.0547042,0.095108,0.14177871148459384
NormeGradGyro,40,joueur_65,match_20230305,MT2,3.37898,3.25911,1.82705,4.33656,4.6946,9.53079,0.525874,1.10708,2.17722,4.80644,7.7772,
ACC X,45,joueur_65,match_20230305,MT2,-0.0429857,0.272629,-0.795421,10.4736,0.275997,0.760632,-0.329218,-0.196961,-0.0359298,0.124109,0.247963,
ACC Y,45,joueur_65,match_20230305,MT2,-0.845055,0.499208,-0.0289454,1.75307,0.981492,1.94426,-1.36275,-1.04748,-0.842534,-0.676572,-0.232799,
ACC Z,45,joueur_65,match_20230305,MT2,-0.545732,0.317634,-0.87718,1.80843,0.631439,1.03871,-0.984889,-0.702124,-0.47253,-0.357139,-0.237122,
GYRO X,45,joueur_65,match_20230305,MT2,-4.82777,30.8062,-0.107233,7.02568,31.1822,92.7752,-33.9768,-18.9281,-4.92409,7.69314,26.3725,
GYRO Y,45,joueur_65,match_20230305,MT2,-3.75343,58.2587,0.0287971,1.57299,58.3795,193.946,-75.0863,-35.1563,-4.22531,28.5322,65.8397,
GYRO Z,45,joueur_65,match_20230305,MT2,2.96719,45.5877,-0.272072,4.76396,45.6841,148.617,-44.4444,-17.0458,4.77775,24.1055,48.7696,
NormeGradAcc,45,joueur_65,match_20230305,MT2,0.0339185,0.0357813,1.79376,3.19017,0.0493028,0.112379,0.00440217,0.00888717,0.0209226,0.0459879,0.0855191,0.11326330532212885
NormeGradGyro,45,joueur_65,match_20230305,MT2,3.24356,3.28027,2.27344,7.29928,4.61312,9.39609,0.704464,1.13917,1.98594,4.19955,7.71178,
ACC X,5,joueur_79,match_20230305,MT1,-0.0958238,0.574275,-0.0641972,4.25199,0.582214,1.73442,-0.723327,-0.385968,-0.0506834,0.195402,0.476645,
ACC Y,5,joueur_79,match_20230305,MT1,-1.11289,1.07857,-0.373067,0.273971,1.54978,3.68873,-2.59858,-1.60827,-1.22114,-0.243124,0.272406,
ACC Z,5,joueur_79,match_20230305,MT1,-0.59166,0.551528,-1.44311,4.51428,0.808854,1.66964,-1.28481,-0.82074,-0.496091,-0.252126,0.000358176,
GYRO X,5,joueur_79,match_20230305,MT1,-1.17027,38.5721,0.0731175,9.39922,38.5898,115.595,-37.598,-16.1887,-0.75105,13.3119,35.5908,
GYRO Y,5,joueur_79,match_20230305,MT1,2.30406,80.2562,0.164466,1.01405,80.2892,272.462,-98.0055,-41.9701,0.636178,41.491,108.816,
GYRO Z,5,joueur_79,match_20230305,MT1,-1.51815,59.2871,0.0141113,6.09881,59.3066,181.435,-62.7575,-24.5894,-1.57154,19.2313,62.8059,
NormeGradAcc,5,joueur_79,match_20230305,MT1,0.089238,0.0795678,1.13555,0.829964,0.119559,0.242979,0.00967667,0.0256439,0.0649038,0.135399,0.208797,0.25123249299719885
NormeGradGyro,5,joueur_79,match_20230305,MT1,5.47451,5.19592,1.74384,4.08451,7.5477,15.7208,0.825938,1.72398,3.71333,7.67708,12.691,
ACC X,10,joueur_79,match_20230305,MT1,-0.106777,0.541562,0.0122692,8.97294,0.551989,1.55138,-0.652398,-0.365543,-0.0647107,0.156617,0.410928,
ACC Y,10,joueur_79,match_20230305,MT1,-1.10415,0.949346,-0.275585,0.545418,1.45616,3.33764,-2.2515,-1.51097,-1.22493,-0.435422,0.148324,
ACC Z,10,joueur_79,match_20230305,MT1,-0.587858,0.557092,-0.295968,14.1142,0.809894,1.63559,-1.22681,-0.791049,-0.529384,-0.295908,-0.0054838,
GYRO X,10,joueur_79,match_20230305,MT1,-2.04792,40.852,-0.704309,18.671,40.9033,113.224,-37.8306,-16.26,-0.862154,12.6211,34.349,
GYRO Y,10,joueur_79,match_20230305,MT1,4.60114,75.9855,0.0820195,3.07094,76.1247,259.601,-82.6856,-28.6012,2.02178,36.0574,94.1994,
GYRO Z,10,joueur_79,match_20230305,MT1,-0.336259,57.6145,0.0370834,8.2255,57.6155,170.763,-54.2904,-21.9609,-0.35914,20.3233,55.5813,
NormeGradAcc,10,joueur_79,match_20230305,MT1,0.0763701,0.0740852,1.47639,2.51226,0.1064,0.222766,0.00930105,0.0193365,0.0500498,0.110842,0.189603,0.19558823529411765
NormeGradGyro,10,joueur_79,match_20230305,MT1,4.92791,5.17073,2.41766,8.37423,7.14288,14.6251,0.867052,1.56253,3.03478,6.50891,11.4475,
